Unnamed: 0,Article URL,Claim,Rating,Image URL,Image_Path
365.0,https://www.politifact.com/factchecks/2019/mar/29/john-bucy-iii/about-1-4-texas-women-reproductive-age-dont-have-h/,"""Right now, 1 in 4 Texas women of reproductive age are uninsured, totaling 1.5 million Texas women.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/bucy_photo/a54e4d197d2ceb710f9e1377ae50bd5e.JPG,/opt/airflow/data/raw/images/517192c072bb187ea6b9b8e0e5bd722b.JPG
366.0,https://www.politifact.com/factchecks/2019/mar/29/kirsten-gillibrand/gillibrand-claims-most-votes-against-trump-cabinet/,"For Cabinet posts, ""I have the best voting record against Trump nominees of anyone else running for president""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Gillibrand_at_table/e87676e7bbf3e827e3c699f029cdb87e.jpg,/opt/airflow/data/raw/images/96901b7b5e86ab95c90bbdd788010901.jpg
367.0,https://www.politifact.com/factchecks/2019/mar/28/quentin-miller/nc-sheriff-right-ice-detainers-are-not-valid-warra/,"Says an ICE detainer request ""is not a valid warrant.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/IngrahamAngleMarch20/343357555e1ab08e8f01bd42610d6a99.jpg,/opt/airflow/data/raw/images/bad7c448938f4181f6b90c0f1505ac5e.jpg
368.0,https://www.politifact.com/factchecks/2019/mar/28/tammy-baldwin/baldwin-hits-target-claim-about-states-and-compreh/,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/EQUALITY_ACT/d64b131b3087db8e82e0d16bcd9c36c4.JPG,/opt/airflow/data/raw/images/34428f9f936cf5103256480dfbed0fb2.JPG
371.0,https://www.politifact.com/factchecks/2019/mar/21/john-nygren/john-nygren-says-wisconsin-republicans-have-cut-ta/,"""Over the last eight years, we’ve shown that even though we’ve cut taxes by $8 billion, revenues continue to grow.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Nygren_small/f92817d03de60d4b11d7814c20ec4bb2.jpg,/opt/airflow/data/raw/images/91257c422b758ac102303831d4f2dbd1.jpg
372.0,https://www.politifact.com/factchecks/2019/mar/13/gavin-newsom/somber-statistic-still-true-california-has-largest/,"California has ""the largest death row in the Western Hemisphere, the largest death row in the United States of America — two times the size of the next largest state: Florida.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/death_row_largest_graphic_1/2b4912f72a2946817b4bf8879ea00ed8.jpg,/opt/airflow/data/raw/images/8722e95b86d889a5f7dcca6ad7882b41.jpg
373.0,https://www.politifact.com/factchecks/2019/mar/12/elizabeth-warren/warren-faa-leans-boeing-fix-737-max-8-software/,"The Boeing 737 Max 8, the type of plane that crashed in Ethiopia, continues to fly in the United States, despite the FAA saying ""software updates are likely coming.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Ethiopian_plane_crash_1/c1b2b6133fda1b5098a117703fa5a3d2.jpg,/opt/airflow/data/raw/images/d14c117707f6f55897f6301b0b0f8c39.jpg
374.0,https://www.politifact.com/factchecks/2019/mar/07/phil-berger/berger-correct-high-school-graduation-rates-africa/,"""Since 2011, the gap in high school graduation rates between African-American students and all students has been cut in half, from 6.4 percent to 3.1 percent.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_17009775081439/67e3f0da39c8e24a94a3be16f125b863.jpg,/opt/airflow/data/raw/images/ff8ee6c666b02911cbdf6e9a282b2183.jpg
377.0,https://www.politifact.com/factchecks/2019/feb/27/e-gordon-gee/does-west-virginia-have-nations-lowest-workforce-p/,"West Virginia has ""the nation’s lowest workforce participation rate, which hovers around 50 percent, when the national average is about 63 percent.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18255759011210/8c1302904cf6abd30fca2d8a10494db9.jpg,/opt/airflow/data/raw/images/067a7231ad5ce0d5c2d63f21f1521c06.jpg
378.0,https://www.politifact.com/factchecks/2019/feb/14/gavin-newsom/true-more-million-californians-dont-have-clean-dri/,"""More than a million Californians"" do not have ""clean water to bathe in or drink.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Newsom_clean_water_graphic_1/140d6a751e4a4a91f8c7f47965e4c299.jpg,/opt/airflow/data/raw/images/96a50e6ba35fbc5937976ff438f5c7c8.jpg
382.0,https://www.politifact.com/factchecks/2019/jan/14/roy-cooper/new-nc-law-makes-small-significant-changes-campaig/,"A bill passed by GOP legislators ""makes it harder to prosecute people and groups that violate campaign finance laws.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/CooperGeneric/25397b27d7b34fa64552afc04b8322d8.jpg,/opt/airflow/data/raw/images/93118f16272dc2ec05e64ba3f70e3dfb.jpg
383.0,https://www.politifact.com/factchecks/2019/jan/14/nita-lowey/majority-opioids-come-us-through-points-entry-lowe/,"""The facts are, the majority of opioids and all kinds of other things that are connected to the opioids are coming through the point of entry.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Nita_Lowey_swearing-in/a990013c852f51ad912b8a75f783277e.jpg,/opt/airflow/data/raw/images/40437493daeeb5dd2eaae221f94221df.jpg
384.0,https://www.politifact.com/factchecks/2019/jan/07/andrew-cuomo/cuomo-new-yorks-paid-family-leave-best/,"New York has passed ""the best paid family leave"" program in the United States of America.",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Cuomo_100Days/149b9927ae3d879d50e1e75e64e13414.jpg,/opt/airflow/data/raw/images/89ff2882c66b919a1b7285f118497732.jpg
387.0,https://www.politifact.com/factchecks/2018/dec/10/mike-romano/does-west-virginia-have-nations-fourth-worst-pover/,"The poverty rate in West Virginia ""was 19.1 percent, the fourth-highest in the country.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_16193643212580/6a41e49ec1b954df04a23cf3c2d2bea4.jpg,/opt/airflow/data/raw/images/e3a6e7b2cc70dafa4cc66d88241f8537.jpg
388.0,https://www.politifact.com/factchecks/2018/dec/07/andrew-cuomo/cuomo-said-treatment-amazon-no-different/,"""There is nothing that we have done on Amazon that we have not done with hundreds of other projects.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Cuomo_Amazon/a8097079389d5ae0bc6acc68d774ba0c.jpg,/opt/airflow/data/raw/images/7c245a27014dfe01179bf71d8446dba1.jpg
389.0,https://www.politifact.com/factchecks/2018/dec/07/mike-romano/did-west-virginia-rank-50th-household-income-2017-/,"""In 2017, West Virginia’s $43,469 median household income was $16,867 below the national average, ranking 50th.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_123762251317/c03e13f6ece6a04eb1bbd1ad28ef8ccb.jpg,/opt/airflow/data/raw/images/53c77de5aa13fb1aecc88e9c2a2e1838.jpg
391.0,https://www.politifact.com/factchecks/2018/dec/06/richard-ojeda/does-ceo-mary-barra-earn-295-times-average-gm-work/,"At General Motors, CEO Mary Barra ""took home almost 22 MILLION DOLLARS last year alone (295x your company's average employee).""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_17345800056978/ae62a0a8e249b43bfb6df0a3b0ce9283.jpg,/opt/airflow/data/raw/images/5c289ff6dc06ccc4a948cf42b69031ae.jpg
392.0,https://www.politifact.com/factchecks/2018/dec/06/david-mckinley/does-us-spend-more-potato-chips-energy-research/,"The United States ""spends more on potato chips than we do on ALL energy R&D.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_16166600449340/ab7fe4e866e2add641661256a4a9af95.jpg,/opt/airflow/data/raw/images/08407c08af9d34e910fa8556beee1e4a.jpg
395.0,https://www.politifact.com/factchecks/2018/nov/15/west-virginia-republican-party/did-median-incomes-hit-record-level-2017/,"""Middle-class income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18066094757517/aae440f2cac3188637ac5d98a7fdbc2a.jpg,/opt/airflow/data/raw/images/06be1920fbf787abe7a2e1be8133b1e6.jpg
396.0,https://www.politifact.com/factchecks/2018/nov/15/richard-ojeda/have-more-died-opioids-two-years-vietnam-war/,"""We have lost more lives in the last two years"" due to opioids ""than all of the lives lost during the Vietnam War.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Screen_Shot_2018-11-15_at_1.35.49_PM/a9e54687acfdec8a0b9eaa137603f1d1.jpg,/opt/airflow/data/raw/images/bc4f4a2576d164cf5d0c3ade234f7255.jpg
397.0,https://www.politifact.com/factchecks/2018/nov/15/patrick-morrisey/how-late-did-joe-manchin-decide-kavanaugh-vote/,"Says Joe Manchin ""refused to commit to Kavanaugh until AFTER the Senate had the votes.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18268559351458/bb021cf0d0cd630e341a8350e0ceaf52.jpg,/opt/airflow/data/raw/images/df91d83ce81e835add6453d03a30f939.jpg
399.0,https://www.politifact.com/factchecks/2018/nov/02/nathan-mcmurray/new-york-giver-state-federal-treasury/,"""Do you know that New York State pays out way more than they ever get back?""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/McMurray_file/a18f402af8f5880eb2708a3a6e5531ae.jpg,/opt/airflow/data/raw/images/7038674a698ece1c4977c2876b395e8a.jpg
400.0,https://www.politifact.com/factchecks/2018/nov/02/west-virginia-republican-party/did-west-virginia-lead-way-construction-job-growth/,"""West Virginia added the highest percentage of new construction jobs in 2017 in the United States, at 14.4%. This amounted to 4,300 additional jobs! In fact, #WV was the only state with double-digit growth!""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18285627930738/b7ad35ec6e59f6fa5c899d50169972e1.jpg,/opt/airflow/data/raw/images/eaceedd58ad765768c3d3bc00524c6a6.jpg
401.0,https://www.politifact.com/factchecks/2018/nov/01/donald-trump/hispanic-household-income-record-high-donald-trump/,"""Household income among Hispanic Americans has just set a new record high.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18273027253221/94c5a6eb077be62a058753de2703a4a9.jpg,/opt/airflow/data/raw/images/2eb800e747a39b4a681b5dc423d75929.jpg
402.0,https://www.politifact.com/factchecks/2018/nov/01/joe-manchin/does-west-virginia-have-more-overdoses-any-state/,"West Virginia ""has the highest overdose rate per capita of any state in our nation.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Oxycodone_pills/a692f4df53034174362999c2ef2a4a92.jpg,/opt/airflow/data/raw/images/d49265cf70b3616134e6ca88a1c98c89.jpg
403.0,https://www.politifact.com/factchecks/2018/oct/31/jon-tester/montanas-matt-rosendale-supports-plans-dont-cover-/,"""Matt Rosendale supports plans that don’t have to cover (pre-existing conditions).""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18177607606717/d5c5ba8457cfaec1c6f30e3afdda5f54.jpg,/opt/airflow/data/raw/images/5284663f643f28ae4a558156a32457c9.jpg
404.0,https://www.politifact.com/factchecks/2018/oct/26/marcus-molinaro/molinaro-says-cuomos-spending-not-good-he-claims/,"On spending growth under Gov. Andrew Cuomo: ""Despite the fact that you continue to suggest that you’ve been able to hold the two percent, you haven’t.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/cuomo_molinaro2/e9feec924b047706f4c22a58ee821cd1.jpg,/opt/airflow/data/raw/images/f072bb5c83808aacbfcbf898bc65fdff.jpg
406.0,https://www.politifact.com/factchecks/2018/oct/24/jim-justice/are-thousands-west-virginians-signing-e-zpass/,"""Thousands of folks are opening West Virginia E-ZPass accounts.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/WV_turnpike/7bd3d7c58cd9d4b177f7b3c35367e1a8.jpg,/opt/airflow/data/raw/images/4f9e38561393e6070a2f97990367974c.jpg
407.0,https://www.politifact.com/factchecks/2018/oct/23/joe-manchin/are-black-lung-cases-25-year-high/,"""Black lung cases are at a 25-year high.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_16195625883478/0ffdecb5f440a3c7ca09c403dd6fab18.jpg,/opt/airflow/data/raw/images/9e07280c60bc161a051772c04f896f34.jpg
408.0,https://www.politifact.com/factchecks/2018/oct/23/donald-trump/african-american-hispanic-poverty-all-time-low/,"""The poverty rates for African Americans and Hispanic Americans -- it’s been incredible, they’ve all reached their lowest levels in the history of our country.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18273601241581/3c60d9c751131f0a9af96b258fb91715.jpg,/opt/airflow/data/raw/images/6e680688cf8d42d15eb901934a9581bf.jpg
410.0,https://www.politifact.com/factchecks/2018/oct/22/dan-mccready/does-gop-candidate-actually-want-abolish-departmen/,"""Mark Harris has said he would abolish the Department of Education.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_367576511401/f13f886824f03a1a1a41315c10e8abbb.jpg,/opt/airflow/data/raw/images/5b09f347d6c0729f431f193a90ceb890.jpg
411.0,https://www.politifact.com/factchecks/2018/oct/19/andrew-cuomo/cuomo-attacks-molinaro-record-womens-issues/,"""He even supports putting a female inmate in shackles during childbirth.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/cuomo_molinaro2/e9feec924b047706f4c22a58ee821cd1.jpg,/opt/airflow/data/raw/images/f072bb5c83808aacbfcbf898bc65fdff.jpg
413.0,https://www.politifact.com/factchecks/2018/oct/17/state-democratic-party-wisconsin/democratic-party-delivers-trade-dig-against-vukmir/,"""Leah Vukmir OPPOSES Buy American legislation.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/BALDWIN_VUKMIR/3222a05dababe8496583f9f148465914.JPG,/opt/airflow/data/raw/images/b51fd17f5d9c2e016c7b68d1b3c2a169.JPG
414.0,https://www.politifact.com/factchecks/2018/oct/11/david-mckinley/david-mckinley-correct-about-rise-wva-tax-receipts/,"In West Virginia, ""personal income tax collections (were) up 14% from 2017.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_16272682388170/7096e7472662ceaca16780612f205b1e.jpg,/opt/airflow/data/raw/images/0668bf1ebb3b842485f59ebb8ad89995.jpg
416.0,https://www.politifact.com/factchecks/2018/sep/26/ted-budd/budd-claims-most-mannings-donors-arent-north-carol/,Most of Kathy Manning’s donors are from out-of-state.,TRUE,https://static.politifact.com/CACHE/images/politifact/photos/kathy_manning_pic/385b801e85fa4be55c42a9bb24edc9ba.jpg,/opt/airflow/data/raw/images/4d9902b985c9ee084c6fd964b6a09e14.jpg
418.0,https://www.politifact.com/factchecks/2018/sep/20/andrew-cuomo/cuomo-says-he-got-more-votes-democratic-primary/,"""I think I received more votes in the Democratic primary than any governor in history.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Cuomo/ba18058ea45498deeac43fe8c55fc731.jpg,/opt/airflow/data/raw/images/ca7533f64f42aaa21afbc7c4bca6e124.jpg
419.0,https://www.politifact.com/factchecks/2018/sep/19/gavin-newsom/true-nearly-half-californias-children-are-or-near-/,"""Close to half of the children"" in California are ""at or near poverty,"" when you consider cost-of-living.",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/child_poverty_graphic_2/50b150942a2212417b37add1b4d551e9.jpg,/opt/airflow/data/raw/images/d53e416703e2481a48cf04376cff6f0a.jpg
424.0,https://www.politifact.com/factchecks/2018/aug/31/west-virginia-republican-party/wva-gop-right-about-job-openings-unemployed-worker/,"""For only the second time since 2000, there are more job openings than Americans who are unemployed.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_17212064511466/10fa9a56ca32dd6fd773b6c8073a3ae7.jpg,/opt/airflow/data/raw/images/0d7aff6fbaafc56d8d71c51f35f2d364.jpg
425.0,https://www.politifact.com/factchecks/2018/aug/31/joe-manchin/does-west-virginia-produce-most-americorps-members/,"""This year West Virginia produced more AmeriCorps members than any other state.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Americorps/0df16eaa159da960e3d7d4095455ca44.jpg,/opt/airflow/data/raw/images/4c8d9320ede2586db9676ba42a7d0a4a.jpg
429.0,https://www.politifact.com/factchecks/2018/aug/22/silvestre-reyes/beto-orourke-arrested-1990s-burglary-and-dwi/,"Says Beto O’Rourke ""has a criminal record that includes DWI and burglary arrests.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/0512_reyestvadimage/217595d0d58903257d1301f3a1e06727.JPG,/opt/airflow/data/raw/images/27474cc1f5963490825e2db968453024.JPG
430.0,https://www.politifact.com/factchecks/2018/aug/22/civitas-institute/do-amazon-apple-operate-states-voter-id/,"""Apple and Amazon already operate in many states that require levels of voter ID.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Voting1Resize/c25672de457f7a42dc22f1511700f580.jpg,/opt/airflow/data/raw/images/236fb46c81cae9096bc3921531317e68.jpg
432.0,https://www.politifact.com/factchecks/2018/aug/14/club-growth/did-leah-vukmir-cost-taxpayers-15000-legal-fees-af/,"Says Leah Vukmir ""claimed the open records law didn't apply to her, got sued, lost and cost taxpayers $15,000 in legal fees.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/STATE_SEN._LEAH_VUKMIR/129dfc62b00b0b388095e8c452011215.JPG,/opt/airflow/data/raw/images/d8700aad4813989399680e944640f9d6.JPG
436.0,https://www.politifact.com/factchecks/2018/jul/24/tim-kaine/kaine-correct-stewart-skipped-board-meeting-campai/,"""In December of 2017, the Prince William board of supervisors had a meeting ... (Corey Stewart) skipped that meeting to go campaign in Alabama for Roy Moore to be a U.S. senator … You haven't disavowed Roy Moore's name yet.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18202604699842/ecf7d2392ef1623f6a27e7f34f4c4b0b.jpg,/opt/airflow/data/raw/images/cef91494d30b76d8f7f1bb1f6a8dd9c8.jpg
437.0,https://www.politifact.com/factchecks/2018/jul/19/kamala-harris/kamala-harris-claim-nearly-2600-children-remained-/,"""Let’s talk about the facts and where we are today. There are still nearly 2,600 children who are separated from their parents"" due to the Trump administration’s zero-tolerance policy.",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Harris_Separated_Children_1/05e7b307ee532aa21e0a7b5142dae27f.jpg,/opt/airflow/data/raw/images/fe93d8bc976898078b3b9055272c42f1.jpg
438.0,https://www.politifact.com/factchecks/2018/jul/19/roman-mcallen/texas-railroad-commission-nothing-to-do-railroads-/,"""The Railroad Commission of Texas has nothing to do with railroads.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/trainpft/378546a15d31d973f3c6a70c5bfd9307.jpg,/opt/airflow/data/raw/images/85af4fa6e32635c5f31269af9112d28a.jpg
439.0,https://www.politifact.com/factchecks/2018/jul/19/bernie-sanders/bernie-sanders-bill-gates-jeff-bezos-warren-buffet/,"""The three wealthiest people"" own ""more wealth than the bottom half of the American people.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Bernie_Sanders_Eau_Claire/830b5f1b680919253a50fea93b0c4300.jpg,/opt/airflow/data/raw/images/5957833d9b3deeb2bdf98ec288dc30e1.jpg
441.0,https://www.politifact.com/factchecks/2018/jun/29/rachel-maddow/rachel-maddow-right-there-was-no-plan-reuniting-fa/,"""There isn't a system"" for reuniting families separated under Trump’s zero tolerance border policy.",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/immigrant_court/558214092ba4f45b3b0633018bc9ec7f.jpg,/opt/airflow/data/raw/images/aed376816dc34f79f3f73a49e2202f3d.jpg
442.0,https://www.politifact.com/factchecks/2018/jun/25/gateway-pundit/immigrant-girl-time-cover-wasnt-separated-mother/,"""Migrant mother and ‘crying girl’ on Time cover never separated.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Denis_Varela/f81ff81fc598459bdc2739b35b448561.jpg,/opt/airflow/data/raw/images/9e6b39e915547e6093fa049ea5532aa7.jpg
443.0,https://www.politifact.com/factchecks/2018/jun/22/scott-walker/scott-walkers-big-re-election-tax-cut-tout-8-billi/,"""Since taking office, we have enacted more than $8 billion in cumulative tax relief.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Scott_Walker_US_flag_left_CT_Kruger/5414529de3af949c9e8e485f9dbeada4.jpg,/opt/airflow/data/raw/images/a047aff5b9c4d9a720892e83384d53e5.jpg
444.0,https://www.politifact.com/factchecks/2018/jun/21/troy-laraviere/cps-most-understaffed-district-illinois/,"""Under Emanuel, CPS has become the most understaffed school district in Illinois.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/CPS_windows/401cabcf2e598e03ae6c143ae24d97ec.jpg,/opt/airflow/data/raw/images/63e150639316ddd12076da8a1f156f97.jpg
445.0,https://www.politifact.com/factchecks/2018/jun/15/fareed-zakaria/yes-democratic-party-nearly-its-weakest-point-cent/,"""When you tally up their representation in Congress and governorships, the Democrats almost have their lowest representation in about 100 years.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Schumer_Better_Deal/4f5023f6de05793be5a0b5da57c30e8a.jpg,/opt/airflow/data/raw/images/e951eec1218156bf7b19fad656da0d5f.jpg
446.0,https://www.politifact.com/factchecks/2018/jun/08/texas-campaign-environment/most-austin-city-parks-lack-recycling-zilker-park-/,"Says most of Austin’s biggest parks have recycling though as ""many as 293 out of 300"" Austin city ""parks have no recycling, including almost every neighborhood park.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/zilkerpft/6d9f411baf0292fb67bc72ae4f167543.jpg,/opt/airflow/data/raw/images/989cbbd7c0da23ec2590faf5c97d720b.jpg
447.0,https://www.politifact.com/factchecks/2018/jun/08/richard-cordray/richard-cordray-says-ohio-payday-lending-law-worst/,"""Ohio's (payday lending) laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594 percent interest on loans.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/paydaystorefront2008ohio/647a7ab648932a4c83115a33aaed42bd.jpg,/opt/airflow/data/raw/images/e741948228844cf6f7ffb267d4fcde66.jpg
448.0,https://www.politifact.com/factchecks/2018/jun/07/justin-nelson/justin-nelson-ken-paxton-only-indicted-statewide-o/,"Says ""our indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/050118_kenpaxtonpft/48bb6964d71393b0abb8b894a8a51e7d.jpg,/opt/airflow/data/raw/images/90df2870953c238b7911dee394af259f.jpg
452.0,https://www.politifact.com/factchecks/2018/may/24/donald-trump/schumer-once-opposed-iran-nuclear-deal-he-now-supp/,"""Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, & then Voted AGAINST it! Now he says I should not have terminated the deal""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18128720811278/ec81e1f4cf4feefdfe5fcbb83d302b5c.jpg,/opt/airflow/data/raw/images/9fa87e3bb56615cd8932718e7686724a.jpg
455.0,https://www.politifact.com/factchecks/2018/apr/27/jenny-wilson/yes-1-million-mitt-romneys-failed-white-house-bid-/,"Says Mitt Romney is using ""a million of his presidential campaign dollars to finance his Utah Senate race.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18074626005592/eeb8d749d94bb89ae725163383e4721d.jpg,/opt/airflow/data/raw/images/783871cd5fb693bffab90804eb39933c.jpg
456.0,https://www.politifact.com/factchecks/2018/apr/26/james-tedisco/ny-may-raise-wages-tipped-workers-heres-what-happe/,"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/server_downsize/813e222ddb04c0f1777c6cf3a27f6766.jpg,/opt/airflow/data/raw/images/888b89aafa979ab7831f969c1e7e7e25.jpg
457.0,https://www.politifact.com/factchecks/2018/apr/25/kirsten-gillibrand/are-people-color-arrested-more-often-marijuana-new/,"""Black and Latino people in NYC are arrested at TEN times the rate of white people for virtually the same rate of marijuana usage.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Gillibrand_marijuana_photo/b1588675426864d5bfd85f0831f7d3e3.jpg,/opt/airflow/data/raw/images/e04275e9e682b3475a7c16995666788b.jpg
458.0,https://www.politifact.com/factchecks/2018/apr/20/john-chiang/do-majority-americans-live-states-legal-marijuana/,"""A majority of Americans now live in states where they have decided to legalize cannabis,"" including recreational and medical marijuana.",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Chaing-Marajuana2/19170119e6ff5e09ae21bd2ca0c6135a.jpg,/opt/airflow/data/raw/images/38534bdf79b30b213e7bef6316cb7d52.jpg
459.0,https://www.politifact.com/factchecks/2018/apr/13/jerry-brown/jerry-brown-says-theres-no-massive-wave-migrants-p/,"""Here are the facts: there is no massive wave of migrants pouring into California. Overall immigrant apprehensions on the border last year were as low as they’ve been in nearly 50 years (and 85 percent of the apprehensions occurred outside of California).""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_433319475950/718402900270ff2f9100657b63cecc72.jpg,/opt/airflow/data/raw/images/15f70e9fa1d0e1ba2aa8fe5642309e33.jpg
460.0,https://www.politifact.com/factchecks/2018/apr/12/marcus-molinaro/do-ny-residents-have-among-highest-tax-burdens-mol/,"New York has ""among the highest tax burdens of any state in the nation""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/molinaro_photo/d0589b7f9b829135b7e0201e9f44c03e.jpg,/opt/airflow/data/raw/images/352b0fdf7bd48bafdc4259a785b8adc0.jpg
461.0,https://www.politifact.com/factchecks/2018/mar/23/evan-jenkins/does-west-virginia-lead-nation-overdose-drug-death/,"West Virginia ""has the highest overdose death rate in the nation.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Opioid_pills/426fa97871f39104834dc4e8f0b4fb50.jpg,/opt/airflow/data/raw/images/6e0d2a2bb00bc9db5b6d8a401c9072be.jpg
462.0,https://www.politifact.com/factchecks/2018/mar/22/cynthia-nixon/cynthia-nixon-claims-she-had-more-small-donors-one/,"""In one day of fundraising I received more small donor (contributions) than Andrew Cuomo received in seven years.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/Cynthia-Nixon1-1260x800/fa9f99820f3ed38b27810954cfe3d9ce.jpg,/opt/airflow/data/raw/images/88602b9e9af28ff860ab64adee216d09.jpg
463.0,https://www.politifact.com/factchecks/2018/mar/21/gavin-newsom/true-california-ranks-49th-capita-housing-supply/,"""California is 49th out of 50 in the United States in per capita housing units. Only Utah can lay claim to being lowest in per capita production.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/newsom_housing_graphic_1/3c4b36f78647ce16e76b85e834f41801.jpg,/opt/airflow/data/raw/images/1cc3744456b17b007227815e95d83317.jpg
464.0,https://www.politifact.com/factchecks/2018/mar/16/andrew-cuomo/half-female-homicides-us-involve-intimate-partner/,"""Half of the American women who are murdered are killed by their intimate partners.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/40082398534_537363786e_z/aa922c2a291b19492c72a6349e04ffec.jpg,/opt/airflow/data/raw/images/681ab6196a33aaf3e9b8b9be49485f29.jpg
465.0,https://www.politifact.com/factchecks/2018/mar/15/beto-orourke/beto-orourke-says-parents-ptas-kids-chaos-shooters/,"Says ""PTA meetings are now being conducted to help parents tell their kids"" that if a guy with an AR-15 walks into their classroom, ""you are supposed to create as much chaos as you possibly can. They want you to scream and yell and dance around and throw books and just keep moving.""",TRUE,https://static.politifact.com/CACHE/images/politifact/photos/betopft0318/557089a968b363d6e63c8b901c18cd2b.jpg,/opt/airflow/data/raw/images/47fc34f61e59681235a92d01fcb89bf1.jpg
466.0,https://www.politifact.com/factchecks/2018/mar/14/donald-trump/donald-trump-says-china-singapore-have-death-penal/,Says China and Singapore impose the death penalty on drug dealers.,TRUE,https://static.politifact.com/CACHE/images/politifact/photos/AP_18070041087981/2b3ff5df2bc6068019a150000cf6fb7c.jpg,/opt/airflow/data/raw/images/ea1b0b7734b804e2bd609c8eeee154e8.jpg
