Unnamed: 0,Article URL,Claim,Rating,Image URL,Image_Path
382,https://www.politifact.com/factchecks/2019/jan/14/roy-cooper/new-nc-law-makes-small-significant-changes-campaig/,"A bill passed by GOP legislators ""makes it harder to prosecute people and groups that violate campaign finance laws.""",True,https://static.politifact.com/CACHE/images/politifact/photos/CooperGeneric/25397b27d7b34fa64552afc04b8322d8.jpg,images\289.jpg
383,https://www.politifact.com/factchecks/2019/jan/14/nita-lowey/majority-opioids-come-us-through-points-entry-lowe/,"""The facts are, the majority of opioids and all kinds of other things that are connected to the opioids are coming through the point of entry.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Nita_Lowey_swearing-in/a990013c852f51ad912b8a75f783277e.jpg,images\290.jpg
384,https://www.politifact.com/factchecks/2019/jan/07/andrew-cuomo/cuomo-new-yorks-paid-family-leave-best/,"New York has passed ""the best paid family leave"" program in the United States of America.",True,https://static.politifact.com/CACHE/images/politifact/photos/Cuomo_100Days/149b9927ae3d879d50e1e75e64e13414.jpg,images\291.jpg
387,https://www.politifact.com/factchecks/2018/dec/10/mike-romano/does-west-virginia-have-nations-fourth-worst-pover/,"The poverty rate in West Virginia ""was 19.1 percent, the fourth-highest in the country.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_16193643212580/6a41e49ec1b954df04a23cf3c2d2bea4.jpg,images\292.jpg
388,https://www.politifact.com/factchecks/2018/dec/07/andrew-cuomo/cuomo-said-treatment-amazon-no-different/,"""There is nothing that we have done on Amazon that we have not done with hundreds of other projects.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Cuomo_Amazon/a8097079389d5ae0bc6acc68d774ba0c.jpg,images\293.jpg
389,https://www.politifact.com/factchecks/2018/dec/07/mike-romano/did-west-virginia-rank-50th-household-income-2017-/,"""In 2017, West Virginia’s $43,469 median household income was $16,867 below the national average, ranking 50th.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_123762251317/c03e13f6ece6a04eb1bbd1ad28ef8ccb.jpg,images\294.jpg
391,https://www.politifact.com/factchecks/2018/dec/06/richard-ojeda/does-ceo-mary-barra-earn-295-times-average-gm-work/,"At General Motors, CEO Mary Barra ""took home almost 22 MILLION DOLLARS last year alone (295x your company's average employee).""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_17345800056978/ae62a0a8e249b43bfb6df0a3b0ce9283.jpg,images\295.jpg
392,https://www.politifact.com/factchecks/2018/dec/06/david-mckinley/does-us-spend-more-potato-chips-energy-research/,"The United States ""spends more on potato chips than we do on ALL energy R&D.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_16166600449340/ab7fe4e866e2add641661256a4a9af95.jpg,images\296.jpg
395,https://www.politifact.com/factchecks/2018/nov/15/west-virginia-republican-party/did-median-incomes-hit-record-level-2017/,"""Middle-class income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18066094757517/aae440f2cac3188637ac5d98a7fdbc2a.jpg,images\297.jpg
396,https://www.politifact.com/factchecks/2018/nov/15/richard-ojeda/have-more-died-opioids-two-years-vietnam-war/,"""We have lost more lives in the last two years"" due to opioids ""than all of the lives lost during the Vietnam War.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Screen_Shot_2018-11-15_at_1.35.49_PM/a9e54687acfdec8a0b9eaa137603f1d1.jpg,images\298.jpg
397,https://www.politifact.com/factchecks/2018/nov/15/patrick-morrisey/how-late-did-joe-manchin-decide-kavanaugh-vote/,"Says Joe Manchin ""refused to commit to Kavanaugh until AFTER the Senate had the votes.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18268559351458/bb021cf0d0cd630e341a8350e0ceaf52.jpg,images\299.jpg
399,https://www.politifact.com/factchecks/2018/nov/02/nathan-mcmurray/new-york-giver-state-federal-treasury/,"""Do you know that New York State pays out way more than they ever get back?""",True,https://static.politifact.com/CACHE/images/politifact/photos/McMurray_file/a18f402af8f5880eb2708a3a6e5531ae.jpg,images\300.jpg
400,https://www.politifact.com/factchecks/2018/nov/02/west-virginia-republican-party/did-west-virginia-lead-way-construction-job-growth/,"""West Virginia added the highest percentage of new construction jobs in 2017 in the United States, at 14.4%. This amounted to 4,300 additional jobs! In fact, #WV was the only state with double-digit growth!""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18285627930738/b7ad35ec6e59f6fa5c899d50169972e1.jpg,images\301.jpg
401,https://www.politifact.com/factchecks/2018/nov/01/donald-trump/hispanic-household-income-record-high-donald-trump/,"""Household income among Hispanic Americans has just set a new record high.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18273027253221/94c5a6eb077be62a058753de2703a4a9.jpg,images\302.jpg
402,https://www.politifact.com/factchecks/2018/nov/01/joe-manchin/does-west-virginia-have-more-overdoses-any-state/,"West Virginia ""has the highest overdose rate per capita of any state in our nation.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Oxycodone_pills/a692f4df53034174362999c2ef2a4a92.jpg,images\303.jpg
403,https://www.politifact.com/factchecks/2018/oct/31/jon-tester/montanas-matt-rosendale-supports-plans-dont-cover-/,"""Matt Rosendale supports plans that don’t have to cover (pre-existing conditions).""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18177607606717/d5c5ba8457cfaec1c6f30e3afdda5f54.jpg,images\304.jpg
404,https://www.politifact.com/factchecks/2018/oct/26/marcus-molinaro/molinaro-says-cuomos-spending-not-good-he-claims/,"On spending growth under Gov. Andrew Cuomo: ""Despite the fact that you continue to suggest that you’ve been able to hold the two percent, you haven’t.""",True,https://static.politifact.com/CACHE/images/politifact/photos/cuomo_molinaro2/e9feec924b047706f4c22a58ee821cd1.jpg,images\305.jpg
406,https://www.politifact.com/factchecks/2018/oct/24/jim-justice/are-thousands-west-virginians-signing-e-zpass/,"""Thousands of folks are opening West Virginia E-ZPass accounts.""",True,https://static.politifact.com/CACHE/images/politifact/photos/WV_turnpike/7bd3d7c58cd9d4b177f7b3c35367e1a8.jpg,images\306.jpg
407,https://www.politifact.com/factchecks/2018/oct/23/joe-manchin/are-black-lung-cases-25-year-high/,"""Black lung cases are at a 25-year high.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_16195625883478/0ffdecb5f440a3c7ca09c403dd6fab18.jpg,images\307.jpg
408,https://www.politifact.com/factchecks/2018/oct/23/donald-trump/african-american-hispanic-poverty-all-time-low/,"""The poverty rates for African Americans and Hispanic Americans -- it’s been incredible, they’ve all reached their lowest levels in the history of our country.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18273601241581/3c60d9c751131f0a9af96b258fb91715.jpg,images\308.jpg
410,https://www.politifact.com/factchecks/2018/oct/22/dan-mccready/does-gop-candidate-actually-want-abolish-departmen/,"""Mark Harris has said he would abolish the Department of Education.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_367576511401/f13f886824f03a1a1a41315c10e8abbb.jpg,images\309.jpg
411,https://www.politifact.com/factchecks/2018/oct/19/andrew-cuomo/cuomo-attacks-molinaro-record-womens-issues/,"""He even supports putting a female inmate in shackles during childbirth.""",True,https://static.politifact.com/CACHE/images/politifact/photos/cuomo_molinaro2/e9feec924b047706f4c22a58ee821cd1.jpg,images\310.jpg
413,https://www.politifact.com/factchecks/2018/oct/17/state-democratic-party-wisconsin/democratic-party-delivers-trade-dig-against-vukmir/,"""Leah Vukmir OPPOSES Buy American legislation.""",True,https://static.politifact.com/CACHE/images/politifact/photos/BALDWIN_VUKMIR/3222a05dababe8496583f9f148465914.JPG,images\311.JPG
414,https://www.politifact.com/factchecks/2018/oct/11/david-mckinley/david-mckinley-correct-about-rise-wva-tax-receipts/,"In West Virginia, ""personal income tax collections (were) up 14% from 2017.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_16272682388170/7096e7472662ceaca16780612f205b1e.jpg,images\312.jpg
416,https://www.politifact.com/factchecks/2018/sep/26/ted-budd/budd-claims-most-mannings-donors-arent-north-carol/,Most of Kathy Manning’s donors are from out-of-state.,True,https://static.politifact.com/CACHE/images/politifact/photos/kathy_manning_pic/385b801e85fa4be55c42a9bb24edc9ba.jpg,images\313.jpg
418,https://www.politifact.com/factchecks/2018/sep/20/andrew-cuomo/cuomo-says-he-got-more-votes-democratic-primary/,"""I think I received more votes in the Democratic primary than any governor in history.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Cuomo/ba18058ea45498deeac43fe8c55fc731.jpg,images\314.jpg
419,https://www.politifact.com/factchecks/2018/sep/19/gavin-newsom/true-nearly-half-californias-children-are-or-near-/,"""Close to half of the children"" in California are ""at or near poverty,"" when you consider cost-of-living.",True,https://static.politifact.com/CACHE/images/politifact/photos/child_poverty_graphic_2/50b150942a2212417b37add1b4d551e9.jpg,images\315.jpg
424,https://www.politifact.com/factchecks/2018/aug/31/west-virginia-republican-party/wva-gop-right-about-job-openings-unemployed-worker/,"""For only the second time since 2000, there are more job openings than Americans who are unemployed.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_17212064511466/10fa9a56ca32dd6fd773b6c8073a3ae7.jpg,images\316.jpg
425,https://www.politifact.com/factchecks/2018/aug/31/joe-manchin/does-west-virginia-produce-most-americorps-members/,"""This year West Virginia produced more AmeriCorps members than any other state.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Americorps/0df16eaa159da960e3d7d4095455ca44.jpg,images\317.jpg
429,https://www.politifact.com/factchecks/2018/aug/22/silvestre-reyes/beto-orourke-arrested-1990s-burglary-and-dwi/,"Says Beto O’Rourke ""has a criminal record that includes DWI and burglary arrests.""",True,https://static.politifact.com/CACHE/images/politifact/photos/0512_reyestvadimage/217595d0d58903257d1301f3a1e06727.JPG,images\318.JPG
430,https://www.politifact.com/factchecks/2018/aug/22/civitas-institute/do-amazon-apple-operate-states-voter-id/,"""Apple and Amazon already operate in many states that require levels of voter ID.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Voting1Resize/c25672de457f7a42dc22f1511700f580.jpg,images\319.jpg
432,https://www.politifact.com/factchecks/2018/aug/14/club-growth/did-leah-vukmir-cost-taxpayers-15000-legal-fees-af/,"Says Leah Vukmir ""claimed the open records law didn't apply to her, got sued, lost and cost taxpayers $15,000 in legal fees.""",True,https://static.politifact.com/CACHE/images/politifact/photos/STATE_SEN._LEAH_VUKMIR/129dfc62b00b0b388095e8c452011215.JPG,images\320.JPG
436,https://www.politifact.com/factchecks/2018/jul/24/tim-kaine/kaine-correct-stewart-skipped-board-meeting-campai/,"""In December of 2017, the Prince William board of supervisors had a meeting ... (Corey Stewart) skipped that meeting to go campaign in Alabama for Roy Moore to be a U.S. senator … You haven't disavowed Roy Moore's name yet.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18202604699842/ecf7d2392ef1623f6a27e7f34f4c4b0b.jpg,images\321.jpg
437,https://www.politifact.com/factchecks/2018/jul/19/kamala-harris/kamala-harris-claim-nearly-2600-children-remained-/,"""Let’s talk about the facts and where we are today. There are still nearly 2,600 children who are separated from their parents"" due to the Trump administration’s zero-tolerance policy.",True,https://static.politifact.com/CACHE/images/politifact/photos/Harris_Separated_Children_1/05e7b307ee532aa21e0a7b5142dae27f.jpg,images\322.jpg
438,https://www.politifact.com/factchecks/2018/jul/19/roman-mcallen/texas-railroad-commission-nothing-to-do-railroads-/,"""The Railroad Commission of Texas has nothing to do with railroads.""",True,https://static.politifact.com/CACHE/images/politifact/photos/trainpft/378546a15d31d973f3c6a70c5bfd9307.jpg,images\323.jpg
439,https://www.politifact.com/factchecks/2018/jul/19/bernie-sanders/bernie-sanders-bill-gates-jeff-bezos-warren-buffet/,"""The three wealthiest people"" own ""more wealth than the bottom half of the American people.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Bernie_Sanders_Eau_Claire/830b5f1b680919253a50fea93b0c4300.jpg,images\324.jpg
441,https://www.politifact.com/factchecks/2018/jun/29/rachel-maddow/rachel-maddow-right-there-was-no-plan-reuniting-fa/,"""There isn't a system"" for reuniting families separated under Trump’s zero tolerance border policy.",True,https://static.politifact.com/CACHE/images/politifact/photos/immigrant_court/558214092ba4f45b3b0633018bc9ec7f.jpg,images\325.jpg
442,https://www.politifact.com/factchecks/2018/jun/25/gateway-pundit/immigrant-girl-time-cover-wasnt-separated-mother/,"""Migrant mother and ‘crying girl’ on Time cover never separated.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Denis_Varela/f81ff81fc598459bdc2739b35b448561.jpg,images\326.jpg
443,https://www.politifact.com/factchecks/2018/jun/22/scott-walker/scott-walkers-big-re-election-tax-cut-tout-8-billi/,"""Since taking office, we have enacted more than $8 billion in cumulative tax relief.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Scott_Walker_US_flag_left_CT_Kruger/5414529de3af949c9e8e485f9dbeada4.jpg,images\327.jpg
444,https://www.politifact.com/factchecks/2018/jun/21/troy-laraviere/cps-most-understaffed-district-illinois/,"""Under Emanuel, CPS has become the most understaffed school district in Illinois.""",True,https://static.politifact.com/CACHE/images/politifact/photos/CPS_windows/401cabcf2e598e03ae6c143ae24d97ec.jpg,images\328.jpg
445,https://www.politifact.com/factchecks/2018/jun/15/fareed-zakaria/yes-democratic-party-nearly-its-weakest-point-cent/,"""When you tally up their representation in Congress and governorships, the Democrats almost have their lowest representation in about 100 years.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Schumer_Better_Deal/4f5023f6de05793be5a0b5da57c30e8a.jpg,images\329.jpg
446,https://www.politifact.com/factchecks/2018/jun/08/texas-campaign-environment/most-austin-city-parks-lack-recycling-zilker-park-/,"Says most of Austin’s biggest parks have recycling though as ""many as 293 out of 300"" Austin city ""parks have no recycling, including almost every neighborhood park.""",True,https://static.politifact.com/CACHE/images/politifact/photos/zilkerpft/6d9f411baf0292fb67bc72ae4f167543.jpg,images\330.jpg
447,https://www.politifact.com/factchecks/2018/jun/08/richard-cordray/richard-cordray-says-ohio-payday-lending-law-worst/,"""Ohio's (payday lending) laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594 percent interest on loans.""",True,https://static.politifact.com/CACHE/images/politifact/photos/paydaystorefront2008ohio/647a7ab648932a4c83115a33aaed42bd.jpg,images\331.jpg
448,https://www.politifact.com/factchecks/2018/jun/07/justin-nelson/justin-nelson-ken-paxton-only-indicted-statewide-o/,"Says ""our indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment.""",True,https://static.politifact.com/CACHE/images/politifact/photos/050118_kenpaxtonpft/48bb6964d71393b0abb8b894a8a51e7d.jpg,images\332.jpg
452,https://www.politifact.com/factchecks/2018/may/24/donald-trump/schumer-once-opposed-iran-nuclear-deal-he-now-supp/,"""Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, & then Voted AGAINST it! Now he says I should not have terminated the deal""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18128720811278/ec81e1f4cf4feefdfe5fcbb83d302b5c.jpg,images\333.jpg
455,https://www.politifact.com/factchecks/2018/apr/27/jenny-wilson/yes-1-million-mitt-romneys-failed-white-house-bid-/,"Says Mitt Romney is using ""a million of his presidential campaign dollars to finance his Utah Senate race.""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18074626005592/eeb8d749d94bb89ae725163383e4721d.jpg,images\334.jpg
456,https://www.politifact.com/factchecks/2018/apr/26/james-tedisco/ny-may-raise-wages-tipped-workers-heres-what-happe/,"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure.""",True,https://static.politifact.com/CACHE/images/politifact/photos/server_downsize/813e222ddb04c0f1777c6cf3a27f6766.jpg,images\335.jpg
457,https://www.politifact.com/factchecks/2018/apr/25/kirsten-gillibrand/are-people-color-arrested-more-often-marijuana-new/,"""Black and Latino people in NYC are arrested at TEN times the rate of white people for virtually the same rate of marijuana usage.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Gillibrand_marijuana_photo/b1588675426864d5bfd85f0831f7d3e3.jpg,images\336.jpg
458,https://www.politifact.com/factchecks/2018/apr/20/john-chiang/do-majority-americans-live-states-legal-marijuana/,"""A majority of Americans now live in states where they have decided to legalize cannabis,"" including recreational and medical marijuana.",True,https://static.politifact.com/CACHE/images/politifact/photos/Chaing-Marajuana2/19170119e6ff5e09ae21bd2ca0c6135a.jpg,images\337.jpg
459,https://www.politifact.com/factchecks/2018/apr/13/jerry-brown/jerry-brown-says-theres-no-massive-wave-migrants-p/,"""Here are the facts: there is no massive wave of migrants pouring into California. Overall immigrant apprehensions on the border last year were as low as they’ve been in nearly 50 years (and 85 percent of the apprehensions occurred outside of California).""",True,https://static.politifact.com/CACHE/images/politifact/photos/AP_433319475950/718402900270ff2f9100657b63cecc72.jpg,images\338.jpg
460,https://www.politifact.com/factchecks/2018/apr/12/marcus-molinaro/do-ny-residents-have-among-highest-tax-burdens-mol/,"New York has ""among the highest tax burdens of any state in the nation""",True,https://static.politifact.com/CACHE/images/politifact/photos/molinaro_photo/d0589b7f9b829135b7e0201e9f44c03e.jpg,images\339.jpg
461,https://www.politifact.com/factchecks/2018/mar/23/evan-jenkins/does-west-virginia-lead-nation-overdose-drug-death/,"West Virginia ""has the highest overdose death rate in the nation.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Opioid_pills/426fa97871f39104834dc4e8f0b4fb50.jpg,images\340.jpg
462,https://www.politifact.com/factchecks/2018/mar/22/cynthia-nixon/cynthia-nixon-claims-she-had-more-small-donors-one/,"""In one day of fundraising I received more small donor (contributions) than Andrew Cuomo received in seven years.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Cynthia-Nixon1-1260x800/fa9f99820f3ed38b27810954cfe3d9ce.jpg,images\341.jpg
463,https://www.politifact.com/factchecks/2018/mar/21/gavin-newsom/true-california-ranks-49th-capita-housing-supply/,"""California is 49th out of 50 in the United States in per capita housing units. Only Utah can lay claim to being lowest in per capita production.""",True,https://static.politifact.com/CACHE/images/politifact/photos/newsom_housing_graphic_1/3c4b36f78647ce16e76b85e834f41801.jpg,images\342.jpg
464,https://www.politifact.com/factchecks/2018/mar/16/andrew-cuomo/half-female-homicides-us-involve-intimate-partner/,"""Half of the American women who are murdered are killed by their intimate partners.""",True,https://static.politifact.com/CACHE/images/politifact/photos/40082398534_537363786e_z/aa922c2a291b19492c72a6349e04ffec.jpg,images\343.jpg
465,https://www.politifact.com/factchecks/2018/mar/15/beto-orourke/beto-orourke-says-parents-ptas-kids-chaos-shooters/,"Says ""PTA meetings are now being conducted to help parents tell their kids"" that if a guy with an AR-15 walks into their classroom, ""you are supposed to create as much chaos as you possibly can. They want you to scream and yell and dance around and throw books and just keep moving.""",True,https://static.politifact.com/CACHE/images/politifact/photos/betopft0318/557089a968b363d6e63c8b901c18cd2b.jpg,images\344.jpg
466,https://www.politifact.com/factchecks/2018/mar/14/donald-trump/donald-trump-says-china-singapore-have-death-penal/,Says China and Singapore impose the death penalty on drug dealers.,True,https://static.politifact.com/CACHE/images/politifact/photos/AP_18070041087981/2b3ff5df2bc6068019a150000cf6fb7c.jpg,images\345.jpg
468,https://www.politifact.com/factchecks/2018/mar/08/noah-smith/has-automation-driven-job-losses-steel-industry/,"""Since 1990, production of metals in the U.S. has held roughly constant, but the number of people employed in the industry has fallen steadily.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Steel_coils/2e6b63f3dc53bc5395ddf296ffc77485.jpg,images\346.jpg
469,https://www.politifact.com/factchecks/2018/mar/08/dana-wachs/wachs-hits-mark-startups/,"""We are last in the nation in startups — 50th.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Startup/2d54e08e2fafc4b5ee7333b751982e7d.JPG,images\347.JPG
471,https://www.politifact.com/factchecks/2018/mar/02/greg-abbott/greg-abbott-says-texas-ranks-among-5-top-states-it/,Says Texas ranks among the nation’s top five states for its high school graduation rate.,True,https://static.politifact.com/CACHE/images/politifact/photos/abbott0218pft/cb758283a693f007f0f0de8d5bf4c1f2.jpg,images\348.jpg
473,https://www.politifact.com/factchecks/2018/feb/28/marco-rubio/rubios-tweet-about-ny-gun-laws-accurate/,"""Under N.Y. State ‘Assault Weapon’ ban 1 simple cosmetic change pictured here is difference between legal & banned""",True,https://static.politifact.com/CACHE/images/politifact/photos/DWqAws9UMAAXX3C/1283fe3c6335b2846e3b62d2e5fdd2f4.jpg,images\349.jpg
475,https://www.politifact.com/factchecks/2018/feb/26/patrick-morrisey/precedent-says-west-virginia-teachers-strike-isnt-/,"""The impending work stoppage is unlawful.""",True,https://static.politifact.com/CACHE/images/politifact/photos/WV_strike_pic/cb3edffc886c4bb8eb0456a4a5a76075.jpg,images\350.jpg
476,https://www.politifact.com/factchecks/2018/feb/16/edward-cox/new-york-state-leads-country-government-debt-resid/,"About New York state: ""We have the highest debt per capita.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Cox_photo/b3a6ad1c2454a9e71c4d08982f0d939b.JPG,images\351.JPG
477,https://www.politifact.com/factchecks/2018/feb/16/rebecca-dallet/supreme-court-candidate-rebecca-dallets-claim-she-/,"Says that as a judge, she has ""presided over more than 10,000 cases.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Rebecca_Dallet_outdoors/7830e1aa11fb8d7f19aa67ab9744febf.JPG,images\352.JPG
479,https://www.politifact.com/factchecks/2018/feb/09/glenn-grothman/gop-wisconsin-house-member-sharpton-visits-obama-w/,"""The past president (Barack Obama) brought Al Sharpton into the White House something like 80 times.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Getty_Images_Al_Sharpton/59ce82391bc3d1ba3e8db4dda2b28ba2.JPG,images\353.JPG
480,https://www.politifact.com/factchecks/2018/feb/06/chris-kennedy/did-chris-kennedy-need-add-affordable-housing-his-/,"""There was no requirement to put in affordable housing.""",True,https://static.politifact.com/CACHE/images/politifact/photos/kennedy-river-point/3c47f708ec38efc7ef9526e5726664af.jpg,images\354.jpg
481,https://www.politifact.com/factchecks/2018/feb/01/usa-train-news/rep-paul-gosar-asks-police-arrest-illegal-immigran/,"""Rep. Paul Gosar asks Capitol Police to arrest illegal immigrants attending State of the Union.""",True,https://static.politifact.com/CACHE/images/politifact/photos/RepGosar2013hearing/bfdf896748e386394f33f794729d30f2.jpg,images\355.jpg
482,https://www.politifact.com/factchecks/2018/feb/01/andrea-stewart-cousins/new-york-consistently-ranks-low-voter-turnout/,"""New York consistently ranks as one of the worst voting turnout states in the nation.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Dems_photo/845ec3b2be853bd159596a2bb1a7d398.jpg,images\356.jpg
483,https://www.politifact.com/factchecks/2018/feb/01/brian-kavanagh/rate-gun-caused-deaths-ny-among-lowest-country/,"""New York has the third lowest rate of gun-caused death in America.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Kavanagh_Photo/fe97b2faa261e4d85aa406c8066319fa.jpg,images\357.jpg
484,https://www.politifact.com/factchecks/2018/feb/01/robert-mujica/do-downstate-ny-residents-contribute-more-income-t/,"""70 percent of the income tax that the state collects happens to come from Westchester, Nassau, Suffolk and New York City""",True,https://static.politifact.com/CACHE/images/politifact/photos/38831451455_2c1c151b4b_z/9fc2ab2a8f50f6388f304d61e974fe81.jpg,images\358.jpg
485,https://www.politifact.com/factchecks/2018/jan/31/donald-trump/donald-trump-correct-small-business-optimism-recor/,"""Small business confidence is at an all-time high.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Trump_tight/231d6cde24b052d95b34e1505a3a7dc7.jpg,images\359.jpg
487,https://www.politifact.com/factchecks/2018/jan/25/jerry-brown/has-rate-californias-prison-spending-nearly-triple/,"California’s prisons budget in 1970 ""was about 3 percent of the general fund. Now, it’s 8.9 percent, about $12 billion.""",True,https://static.politifact.com/CACHE/images/politifact/photos/jerry_brown_prison_spending_graphic_two/50ce6437685332bb46baf0a557fdf820.jpg,images\360.jpg
488,https://www.politifact.com/factchecks/2018/jan/24/nancy-pelosi/nancy-pelosi-correct-renewing-kids-health-program-/,"Reauthorizing the Children’s Health Insurance Program ""for six years saves $1 billion"" and doing it for 10 years saves $6 billion.",True,https://static.politifact.com/CACHE/images/politifact/photos/Pelosi_presser/019af7eb6f7e2b302282779ab5d665f3.jpg,images\361.jpg
489,https://www.politifact.com/factchecks/2018/jan/23/jon-husted/ohio-secretary-state-jon-husteds-tweets-about-clos/,"""When we say ‘one vote matters,’ it’s not just a saying – it has proven true 141 times in #Ohio over the last five years.""",True,https://static.politifact.com/CACHE/images/politifact/photos/HustedandDewineNov302017announceAP/383945d282213483c35d033d01c8f1ee.jpg,images\362.jpg
491,https://www.politifact.com/factchecks/2018/jan/17/bill-de-blasio/how-much-has-graduation-rate-increased-nyc-start-m/,"""The graduation rate in New York City has increased by 50 percent in 13 years""",True,https://static.politifact.com/CACHE/images/politifact/photos/39460416702_74984ddbaa_z/419dbf5bad3135e43770bb0893f30b60.jpg,images\363.jpg
494,https://www.politifact.com/factchecks/2017/dec/04/daniel-biss/biss-accurate-sarcastic-tax-hit-opponents-pritzker/,These guys are now pretty much living up to the @BruceRauner standard. And falling dismally short of the @MittRomney standard. Even Romney released his full tax returns.,True,https://static.politifact.com/CACHE/images/politifact/photos/rauner_biss_pritzker_kennedy/ddd34152c9cd3c826acde1e64ed1918f.jpg,images\364.jpg
495,https://www.politifact.com/factchecks/2017/nov/24/wisconsin-department-transportation/are-wisconsins-driver-licenses-most-secure-nation-/,"""Wisconsin's driver licenses and identification (ID) cards are currently the most secure in the nation.""",True,https://static.politifact.com/CACHE/images/politifact/photos/MJS_LICENSE/e0fe6f35febfe838e7aed74638ec3714.jpg,images\365.jpg
497,https://www.politifact.com/factchecks/2017/nov/08/adam-putnam/adam-putnam-right-about-need-more-nurses-state/,"""The No. 1 job vacancy in Florida every month for seven years has been nursing.""",True,https://static.politifact.com/CACHE/images/politifact/photos/PutnamannouncesPolkCoTBT/deda93eacf227cf19afec94fb1177caf.jpg,images\366.jpg
500,https://www.politifact.com/factchecks/2017/nov/02/nancy-mcfarlane/mayor-says-raleigh-spending-more-housing-dix-park/,"""We are spending more on affordable housing than we're spending on Dix Park right now.""",True,https://static.politifact.com/CACHE/images/politifact/photos/DebateMcFarlane/4fdeeff30fc75811e740df2199bd64fe.JPG,images\367.JPG
501,https://www.politifact.com/factchecks/2017/nov/01/new-leadership-pac/did-gop-activists-representing-majority-gop-voters/,"Says county parties representing more than half the state’s Republican voters approved resolutions ""demanding changes"" in Texas House leadership.",True,https://static.politifact.com/CACHE/images/politifact/photos/nlppic1017pft/6c208267c4fa4cdc7768ca88285654b9.jpg,images\368.jpg
502,https://www.politifact.com/factchecks/2017/oct/27/delaine-eastin/do-millennials-have-only-50-50-chance-doing-better/,"""Ninety percent of people born in the 1940s ended up doing better financially than their parents. But those born in the 1980s, the much-maligned Millennials, have only a 50-50 chance of doing better (financially) than their parents, despite being the best-educated generation in our history.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Eastin-Millennials/b0a85561220ed5ffcd9b849e3b305e73.jpg,images\369.jpg
503,https://www.politifact.com/factchecks/2017/oct/27/mark-pocan/death-tax-republicans-want-repeal-paid-only-2-1000/,"What Republicans call the ""death tax"" is the estate tax ""on the ultra wealthy"" which, in 2016, was paid by only ""two out of every 1,000 people.""",True,https://static.politifact.com/CACHE/images/politifact/photos/Mark_Pocan_and_protesters/080ac6cafa1b759bc8c763f46cf94e6e.JPG,images\370.JPG
505,https://www.politifact.com/factchecks/2017/oct/12/joyce-mauk/fort-worth-pediatrician-says-1-10-us-born-babies-b/,"""One in 10 babies born in this country is born in Texas.""",True,https://static.politifact.com/CACHE/images/politifact/photos/jannerbabiespft2017/88245e1fafb095985e934fed21829ff6.jpg,images\371.jpg
